# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416018800;sdb;1654.25;36348.53;54502.13;54.92;0.75;0.45;0.43;70.55
axle;60;1416018800;sda;1.63;0.00;33.87;20.73;0.00;0.00;0.00;0.00
axle;60;1416018860;sdb;2415.82;49884.00;87677.73;56.94;0.93;0.38;0.29;71.02
axle;60;1416018860;sda;1.13;0.00;16.13;14.24;0.00;0.00;0.00;0.00
axle;60;1416018920;sdb;715.73;67552.00;14063.33;114.03;0.45;0.63;0.36;25.45
axle;60;1416018920;sda;1.20;0.00;18.53;15.44;0.00;0.00;0.00;0.00
axle;60;1416018980;sdb;250.15;125924.80;0.00;503.40;0.24;0.98;0.37;9.16
axle;60;1416018980;sda;0.97;0.00;14.80;15.31;0.00;0.07;0.07;0.01
axle;60;1416019040;sdb;457.42;120840.00;0.00;264.18;0.19;0.41;0.24;11.07
axle;60;1416019040;sda;0.78;0.00;10.93;13.96;0.00;0.00;0.00;0.00
axle;60;1416019100;sdb;677.87;61868.80;0.00;91.27;0.41;0.60;0.36;24.69
axle;60;1416019100;sda;0.80;0.00;11.47;14.33;0.00;0.00;0.00;0.00
axle;60;1416019160;sdb;245.18;123429.87;0.00;503.42;0.29;1.17;0.43;10.47
axle;60;1416019160;sda;1.03;0.00;16.13;15.61;0.00;0.00;0.00;0.00
axle;60;1416019220;sdb;317.00;126367.47;0.00;398.64;0.13;0.41;0.21;6.62
axle;60;1416019220;sda;1.12;0.00;18.00;16.12;0.00;0.06;0.06;0.01
axle;60;1416019280;sdb;607.43;282669.87;0.00;465.35;0.60;0.98;0.38;22.82
axle;60;1416019280;sda;0.90;0.00;14.13;15.70;0.00;0.00;0.00;0.00
axle;60;1416019340;sdb;1441.67;65690.13;10.53;45.57;0.73;0.51;0.47;67.97
axle;60;1416019340;sda;1.18;0.00;17.47;14.76;0.00;0.00;0.00;0.00
axle;60;1416019400;sdb;1449.13;58530.67;6.53;40.39;0.73;0.50;0.46;66.42
axle;60;1416019400;sda;0.88;0.00;12.40;14.04;0.00;0.00;0.00;0.00
axle;60;1416019460;sdb;1566.80;50509.33;0.53;32.24;0.72;0.46;0.46;71.73
axle;60;1416019460;sda;1.00;0.00;14.67;14.67;0.00;0.00;0.00;0.00
axle;60;1416019520;sdb;1807.43;63014.93;0.00;34.86;0.74;0.41;0.40;71.97
axle;60;1416019520;sda;1.22;0.00;19.47;16.00;0.00;0.00;0.00;0.00
axle;60;1416019580;sdb;3265.97;171806.93;0.00;52.61;0.83;0.26;0.18;57.64
axle;60;1416019580;sda;0.90;0.00;13.60;15.11;0.00;0.00;0.00;0.00
axle;60;1416019640;sdb;1999.88;155452.27;0.00;77.73;0.70;0.35;0.22;43.11
axle;60;1416019640;sda;0.80;0.00;11.60;14.50;0.00;0.00;0.00;0.00
axle;60;1416019700;sdb;1656.80;58809.60;0.00;35.50;0.77;0.46;0.45;74.43
axle;60;1416019700;sda;0.88;0.00;12.80;14.49;0.00;0.00;0.00;0.00
axle;60;1416019760;sdb;2020.98;74815.47;0.00;37.02;0.79;0.39;0.37;73.87
axle;60;1416019760;sda;0.80;0.00;10.93;13.67;0.00;0.00;0.00;0.00
axle;60;1416019820;sdb;3026.08;98594.67;0.00;32.58;0.76;0.25;0.25;75.65
axle;60;1416019820;sda;1.07;0.00;16.40;15.38;0.00;0.06;0.06;0.01
axle;60;1416019880;sdb;3031.35;148107.20;0.00;48.86;0.82;0.27;0.21;62.68
axle;60;1416019880;sda;0.87;0.00;13.73;15.85;0.00;0.00;0.00;0.00
axle;60;1416019940;sdb;1358.45;65037.87;0.00;47.88;0.73;0.54;0.48;65.63
axle;60;1416019940;sda;0.87;0.00;12.00;13.85;0.00;0.00;0.00;0.00
axle;60;1416020000;sdb;1520.53;60600.53;0.00;39.85;0.74;0.49;0.45;68.73
axle;60;1416020000;sda;0.80;0.00;11.87;14.83;0.00;0.00;0.00;0.00
axle;60;1416020060;sdb;3159.48;164015.47;0.00;51.91;0.85;0.27;0.19;59.74
axle;60;1416020060;sda;0.78;0.00;10.67;13.62;0.00;0.00;0.00;0.00
axle;60;1416020120;sdb;2271.13;171588.27;0.00;75.55;0.69;0.30;0.18;41.21
axle;60;1416020120;sda;1.20;0.00;18.27;15.22;0.00;0.06;0.06;0.01
axle;60;1416020180;sdb;1609.23;63207.47;0.00;39.28;0.76;0.48;0.45;72.43
axle;60;1416020180;sda;0.87;0.00;13.47;15.54;0.00;0.00;0.00;0.00
axle;60;1416020240;sdb;2379.97;76158.93;0.00;32.00;0.80;0.34;0.34;80.04
axle;60;1416020240;sda;0.72;0.00;10.80;15.07;0.00;0.00;0.00;0.00
axle;60;1416020300;sdb;2852.97;118183.73;0.00;41.42;0.83;0.29;0.25;72.02
axle;60;1416020300;sda;0.88;0.00;11.47;12.98;0.00;0.00;0.00;0.00
axle;60;1416020360;sdb;1220.30;71408.80;10.53;58.53;0.95;0.78;0.66;80.44
axle;60;1416020360;sda;1.22;0.00;17.87;14.68;0.00;0.16;0.05;0.01
axle;60;1416020420;sdb;1351.27;44360.53;0.00;32.83;0.86;0.64;0.63;84.97
axle;60;1416020420;sda;1.17;0.00;18.40;15.77;0.00;0.00;0.00;0.00
axle;60;1416020480;sdb;1347.52;44304.53;0.00;32.88;0.86;0.64;0.63;85.20
axle;60;1416020480;sda;0.85;0.00;12.93;15.22;0.00;0.00;0.00;0.00
axle;60;1416020540;sdb;1347.23;44295.47;0.00;32.88;0.86;0.64;0.63;85.12
axle;60;1416020540;sda;0.83;0.00;12.00;14.40;0.00;0.00;0.00;0.00
